REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2020/11/19 10:30:00,1007.01,95.28,TRADE
TAS1,2020/11/19 11:00:00,1004.27,100.90,TRADE
TAS1,2020/11/19 11:30:00,976.74,70.57,TRADE
TAS1,2020/11/19 12:00:00,980.62,53.02,TRADE
TAS1,2020/11/19 12:30:00,984.68,62.45,TRADE
TAS1,2020/11/19 13:00:00,976.15,95.28,TRADE
TAS1,2020/11/19 13:30:00,954.37,67.71,TRADE
TAS1,2020/11/19 14:00:00,953.82,60.59,TRADE
TAS1,2020/11/19 14:30:00,968.1,55.13,TRADE
TAS1,2020/11/19 15:00:00,1004.08,78.37,TRADE
TAS1,2020/11/19 15:30:00,1039.79,45.61,TRADE
TAS1,2020/11/19 16:00:00,1067.1,62.95,TRADE
TAS1,2020/11/19 16:30:00,1074.48,56.34,TRADE
TAS1,2020/11/19 17:00:00,1123.37,57.10,TRADE
TAS1,2020/11/19 17:30:00,1120.71,37.56,TRADE
TAS1,2020/11/19 18:00:00,1131.45,12.94,TRADE
TAS1,2020/11/19 18:30:00,1127.93,12.94,TRADE
TAS1,2020/11/19 19:00:00,1096.81,12.94,TRADE
TAS1,2020/11/19 19:30:00,1080.45,12.94,TRADE
TAS1,2020/11/19 20:00:00,1076.4,12.94,TRADE
TAS1,2020/11/19 20:30:00,1107.45,12.94,TRADE
TAS1,2020/11/19 21:00:00,1060.59,42.80,TRADE
TAS1,2020/11/19 21:30:00,1005.79,59.70,TRADE
TAS1,2020/11/19 22:00:00,1015.65,49.47,TRADE
TAS1,2020/11/19 22:30:00,1018.02,58.91,TRADE
TAS1,2020/11/19 23:00:00,1007.43,103.94,TRADE
TAS1,2020/11/19 23:30:00,993.03,66.86,TRADE
TAS1,2020/11/20 00:00:00,977.14,45.47,TRADE
TAS1,2020/11/20 00:30:00,957.39,42.36,TRADE
TAS1,2020/11/20 01:00:00,945.9,50.11,TRADE
TAS1,2020/11/20 01:30:00,934.64,51.75,TRADE
TAS1,2020/11/20 02:00:00,945.04,51.75,TRADE
TAS1,2020/11/20 02:30:00,944.18,51.75,TRADE
TAS1,2020/11/20 03:00:00,938.96,61.84,TRADE
TAS1,2020/11/20 03:30:00,931.87,51.75,TRADE
TAS1,2020/11/20 04:00:00,939.64,51.75,TRADE
TAS1,2020/11/20 04:30:00,942.52,51.75,TRADE
TAS1,2020/11/20 05:00:00,957.39,51.75,TRADE
TAS1,2020/11/20 05:30:00,990.63,51.75,TRADE
TAS1,2020/11/20 06:00:00,1036.8,55,TRADE
TAS1,2020/11/20 06:30:00,1057.7,51.74,TRADE
TAS1,2020/11/20 07:00:00,1064.49,50.52,TRADE
TAS1,2020/11/20 07:30:00,1061.69,51.75,TRADE
TAS1,2020/11/20 08:00:00,1044.95,50.33,TRADE
TAS1,2020/11/20 08:30:00,1030.99,50.15,TRADE
TAS1,2020/11/20 09:00:00,1010.97,51.75,TRADE
TAS1,2020/11/20 09:30:00,991.9,51.75,TRADE
TAS1,2020/11/20 10:00:00,987.93,51.75,TRADE
TAS1,2020/11/20 10:30:00,984.04,51.75,TRADE
TAS1,2020/11/20 11:00:00,960.96,51.75,TRADE
TAS1,2020/11/20 11:30:00,938.99,38.64,TRADE
TAS1,2020/11/20 12:00:00,925.62,45.55,TRADE
TAS1,2020/11/20 12:30:00,921.35,49.35,TRADE
TAS1,2020/11/20 13:00:00,935.12,70.70,TRADE
TAS1,2020/11/20 13:30:00,952.39,16.92,TRADE
TAS1,2020/11/20 14:00:00,927.83,69.38,TRADE
TAS1,2020/11/20 14:30:00,931.12,3.14,TRADE
TAS1,2020/11/20 15:00:00,960.6,13.52,TRADE
TAS1,2020/11/20 15:30:00,984.9,47.80,TRADE
TAS1,2020/11/20 16:00:00,1043.31,19.43,TRADE
TAS1,2020/11/20 16:30:00,1052.8,12.94,TRADE
TAS1,2020/11/20 17:00:00,1063.34,18.33,TRADE
TAS1,2020/11/20 17:30:00,1086.21,47.88,TRADE
TAS1,2020/11/20 18:00:00,1130.15,62.80,TRADE
TAS1,2020/11/20 18:30:00,1142.42,16.92,TRADE
TAS1,2020/11/20 19:00:00,1130.23,28.25,TRADE
TAS1,2020/11/20 19:30:00,1125.24,37.81,TRADE
TAS1,2020/11/20 20:00:00,1129.09,38.53,TRADE
TAS1,2020/11/20 20:30:00,1110.83,49.15,TRADE
TAS1,2020/11/20 21:00:00,1083.93,13.53,TRADE
TAS1,2020/11/20 21:30:00,1084.47,15.42,TRADE
TAS1,2020/11/20 22:00:00,1058.8,17.64,TRADE
TAS1,2020/11/20 22:30:00,1032.94,78.59,TRADE
TAS1,2020/11/20 23:00:00,1000.42,22.62,TRADE
TAS1,2020/11/20 23:30:00,977.46,50.53,TRADE
TAS1,2020/11/21 00:00:00,948.74,45.28,TRADE
TAS1,2020/11/21 00:30:00,941.89,47.52,TRADE
TAS1,2020/11/21 01:00:00,925.63,51.75,TRADE
TAS1,2020/11/21 01:30:00,904.64,51.75,TRADE
TAS1,2020/11/21 02:00:00,882.19,51.75,TRADE
TAS1,2020/11/21 02:30:00,859.19,51.75,TRADE
TAS1,2020/11/21 03:00:00,848.16,51.75,TRADE
TAS1,2020/11/21 03:30:00,849.95,51.75,TRADE
TAS1,2020/11/21 04:00:00,853.79,51.75,TRADE
TAS1,2020/11/21 04:30:00,863.53,59.02,TRADE
TAS1,2020/11/21 05:00:00,882.9,51.75,TRADE
TAS1,2020/11/21 05:30:00,925.29,52.11,TRADE
TAS1,2020/11/21 06:00:00,930.93,51.75,TRADE
TAS1,2020/11/21 06:30:00,957.47,50.50,TRADE
TAS1,2020/11/21 07:00:00,970.05,51.75,TRADE
TAS1,2020/11/21 07:30:00,971.04,51.75,TRADE
TAS1,2020/11/21 08:00:00,948.81,51.75,TRADE
TAS1,2020/11/21 08:30:00,949.64,51.75,TRADE
TAS1,2020/11/21 09:00:00,929.4,51.75,TRADE
TAS1,2020/11/21 09:30:00,896.77,50.02,TRADE
TAS1,2020/11/21 10:00:00,874.45,48.22,TRADE
TAS1,2020/11/21 10:30:00,850.93,51.75,TRADE
TAS1,2020/11/21 11:00:00,832.36,51.75,TRADE
TAS1,2020/11/21 11:30:00,832.11,48.94,TRADE
TAS1,2020/11/21 12:00:00,816.27,53.72,TRADE
TAS1,2020/11/21 12:30:00,819.14,54.45,TRADE
TAS1,2020/11/21 13:00:00,808.2,50.91,TRADE
TAS1,2020/11/21 13:30:00,812.73,58,TRADE
TAS1,2020/11/21 14:00:00,848.83,57.03,TRADE
TAS1,2020/11/21 14:30:00,866.66,39.81,TRADE
TAS1,2020/11/21 15:00:00,913.47,95.37,TRADE
TAS1,2020/11/21 15:30:00,934.98,95.37,TRADE
TAS1,2020/11/21 16:00:00,974.12,37.65,TRADE
TAS1,2020/11/21 16:30:00,1009.15,12.93,TRADE
TAS1,2020/11/21 17:00:00,1020.61,12.94,TRADE
TAS1,2020/11/21 17:30:00,1029.79,12.94,TRADE
TAS1,2020/11/21 18:00:00,1046.11,12.94,TRADE
TAS1,2020/11/21 18:30:00,1048.22,12.94,TRADE
TAS1,2020/11/21 19:00:00,1039.26,12.94,TRADE
TAS1,2020/11/21 19:30:00,1032.41,12.94,TRADE
TAS1,2020/11/21 20:00:00,1030,31.39,TRADE
TAS1,2020/11/21 20:30:00,1012.3,56.71,TRADE
TAS1,2020/11/21 21:00:00,975.73,108.29,TRADE
TAS1,2020/11/21 21:30:00,961.47,40.58,TRADE
TAS1,2020/11/21 22:00:00,935.19,32.07,TRADE
TAS1,2020/11/21 22:30:00,927.66,31.59,TRADE
TAS1,2020/11/21 23:00:00,902.36,27.99,TRADE
TAS1,2020/11/21 23:30:00,890.27,50.03,TRADE
TAS1,2020/11/22 00:00:00,872.04,41.33,TRADE
TAS1,2020/11/22 00:30:00,851.76,49.40,TRADE
TAS1,2020/11/22 01:00:00,852.51,47.05,TRADE
TAS1,2020/11/22 01:30:00,856.39,48.80,TRADE
TAS1,2020/11/22 02:00:00,851.97,49.52,TRADE
TAS1,2020/11/22 02:30:00,859.24,51.59,TRADE
TAS1,2020/11/22 03:00:00,864.52,51.42,TRADE
TAS1,2020/11/22 03:30:00,855.57,51.75,TRADE
TAS1,2020/11/22 04:00:00,850.33,51.75,TRADE
TAS1,2020/11/22 04:30:00,863.84,51.75,TRADE
TAS1,2020/11/22 05:00:00,875.88,51.75,TRADE
TAS1,2020/11/22 05:30:00,907.44,51.75,TRADE
TAS1,2020/11/22 06:00:00,914.29,51.75,TRADE
TAS1,2020/11/22 06:30:00,941.65,51.75,TRADE
TAS1,2020/11/22 07:00:00,974.46,67.16,TRADE
TAS1,2020/11/22 07:30:00,990.11,72.33,TRADE
TAS1,2020/11/22 08:00:00,1033.3,196.66,TRADE
TAS1,2020/11/22 08:30:00,1027.96,81.06,TRADE
TAS1,2020/11/22 09:00:00,1042.02,81.95,TRADE
TAS1,2020/11/22 09:30:00,1046.88,95.36,TRADE
TAS1,2020/11/22 10:00:00,1030.23,95.36,TRADE
TAS1,2020/11/22 10:30:00,1020.27,95.36,TRADE
TAS1,2020/11/22 11:00:00,1008.01,86.43,TRADE
TAS1,2020/11/22 11:30:00,1016.13,89.78,TRADE
TAS1,2020/11/22 12:00:00,998.35,67.41,TRADE
TAS1,2020/11/22 12:30:00,984.16,66.29,TRADE
TAS1,2020/11/22 13:00:00,969.43,63.71,TRADE
TAS1,2020/11/22 13:30:00,976.16,68.84,TRADE
TAS1,2020/11/22 14:00:00,1007.33,61.04,TRADE
TAS1,2020/11/22 14:30:00,1010.98,61.48,TRADE
TAS1,2020/11/22 15:00:00,1023.5,56.70,TRADE
TAS1,2020/11/22 15:30:00,1031.5,42.08,TRADE
TAS1,2020/11/22 16:00:00,1066.07,55.71,TRADE
TAS1,2020/11/22 16:30:00,1116.34,29.85,TRADE
TAS1,2020/11/22 17:00:00,1138.81,39.06,TRADE
TAS1,2020/11/22 17:30:00,1152.93,77.99,TRADE
TAS1,2020/11/22 18:00:00,1144.57,28.87,TRADE
TAS1,2020/11/22 18:30:00,1138.47,21.61,TRADE
TAS1,2020/11/22 19:00:00,1127.07,17.76,TRADE
TAS1,2020/11/22 19:30:00,1154.26,64.47,TRADE
TAS1,2020/11/22 20:00:00,1132.51,65.38,TRADE
TAS1,2020/11/22 20:30:00,1053.88,2671.93,TRADE
TAS1,2020/11/22 21:00:00,1073.29,124.43,TRADE
TAS1,2020/11/22 21:30:00,1048.66,69.66,TRADE
TAS1,2020/11/22 22:00:00,1038.18,60.08,TRADE
TAS1,2020/11/22 22:30:00,1012.84,64.30,TRADE
TAS1,2020/11/22 23:00:00,991.53,77.76,TRADE
TAS1,2020/11/22 23:30:00,984.99,79.05,TRADE
TAS1,2020/11/23 00:00:00,978.46,65.32,TRADE
TAS1,2020/11/23 00:30:00,959.24,44.49,TRADE
TAS1,2020/11/23 01:00:00,940.07,30.45,TRADE
TAS1,2020/11/23 01:30:00,931.14,146.54,TRADE
TAS1,2020/11/23 02:00:00,931.3,95.32,TRADE
TAS1,2020/11/23 02:30:00,923.22,94.93,TRADE
TAS1,2020/11/23 03:00:00,935.82,95.12,TRADE
TAS1,2020/11/23 03:30:00,938.56,84.16,TRADE
TAS1,2020/11/23 04:00:00,952.37,89.41,TRADE
TAS1,2020/11/23 04:30:00,957.16,90.49,TRADE
TAS1,2020/11/23 05:00:00,983.21,90.47,TRADE
TAS1,2020/11/23 05:30:00,1025.61,57.44,TRADE
TAS1,2020/11/23 06:00:00,1057.51,74.35,TRADE
TAS1,2020/11/23 06:30:00,1137.22,182.92,TRADE
TAS1,2020/11/23 07:00:00,1184.46,93.52,TRADE
TAS1,2020/11/23 07:30:00,1141.94,216.05,TRADE
TAS1,2020/11/23 08:00:00,1122.22,90.70,TRADE
TAS1,2020/11/23 08:30:00,1091.61,64.31,TRADE
TAS1,2020/11/23 09:00:00,1035.3,61.23,TRADE
TAS1,2020/11/23 09:30:00,1021.14,51.75,TRADE
TAS1,2020/11/23 10:00:00,985.77,51.75,TRADE
TAS1,2020/11/23 10:30:00,960.6,53.89,TRADE
TAS1,2020/11/23 11:00:00,951.2,62.43,TRADE
TAS1,2020/11/23 11:30:00,944.24,62.43,TRADE
TAS1,2020/11/23 12:00:00,933.72,90.36,TRADE
TAS1,2020/11/23 12:30:00,927.7,83.93,TRADE
TAS1,2020/11/23 13:00:00,941.64,90.36,TRADE
TAS1,2020/11/23 13:30:00,948.06,90.36,TRADE
TAS1,2020/11/23 14:00:00,974.11,90.37,TRADE
TAS1,2020/11/23 14:30:00,988.99,90.38,TRADE
TAS1,2020/11/23 15:00:00,1022.13,141.83,TRADE
TAS1,2020/11/23 15:30:00,999.78,90.38,TRADE
TAS1,2020/11/23 16:00:00,999.98,90.37,TRADE
TAS1,2020/11/23 16:30:00,1010.81,90.38,TRADE
TAS1,2020/11/23 17:00:00,1067.89,84.40,TRADE
TAS1,2020/11/23 17:30:00,1081.64,51.75,TRADE
TAS1,2020/11/23 18:00:00,1102.01,37.76,TRADE
TAS1,2020/11/23 18:30:00,1088.46,46.52,TRADE
TAS1,2020/11/23 19:00:00,1101.47,49.07,TRADE
TAS1,2020/11/23 19:30:00,1083.34,43.87,TRADE
TAS1,2020/11/23 20:00:00,1097.32,51.75,TRADE
TAS1,2020/11/23 20:30:00,1075.97,51.75,TRADE
TAS1,2020/11/23 21:00:00,1068.44,68.25,TRADE
TAS1,2020/11/23 21:30:00,1057.48,58.50,TRADE
TAS1,2020/11/23 22:00:00,1020.04,53.56,TRADE
TAS1,2020/11/23 22:30:00,980.34,56.84,TRADE
TAS1,2020/11/23 23:00:00,972.68,54.83,TRADE
TAS1,2020/11/23 23:30:00,974.89,52.83,TRADE
TAS1,2020/11/24 00:00:00,978.89,52.33,TRADE
TAS1,2020/11/24 00:30:00,979.89,63.14,TRADE
TAS1,2020/11/24 01:00:00,1002.64,65.60,TRADE
TAS1,2020/11/24 01:30:00,999.95,56.14,TRADE
TAS1,2020/11/24 02:00:00,992.48,58.19,TRADE
TAS1,2020/11/24 02:30:00,988.95,51.75,TRADE
TAS1,2020/11/24 03:00:00,960.88,51.75,TRADE
TAS1,2020/11/24 03:30:00,991.65,90.38,TRADE
TAS1,2020/11/24 04:00:00,1004.21,141.84,TRADE
TAS1,2020/11/24 04:30:00,1000.59,79.65,TRADE
TAS1,2020/11/24 05:00:00,1029.89,69.30,TRADE
TAS1,2020/11/24 05:30:00,1084.82,72.18,TRADE
TAS1,2020/11/24 06:00:00,1139.48,112.38,TRADE
TAS1,2020/11/24 06:30:00,1186.65,84.12,TRADE
TAS1,2020/11/24 07:00:00,1212.66,175.89,TRADE
TAS1,2020/11/24 07:30:00,1219.02,142.96,TRADE
TAS1,2020/11/24 08:00:00,1204.23,92.40,TRADE
TAS1,2020/11/24 08:30:00,1175.39,90.32,TRADE
TAS1,2020/11/24 09:00:00,1146.24,90.33,TRADE
TAS1,2020/11/24 09:30:00,1112.5,90.32,TRADE
TAS1,2020/11/24 10:00:00,1085.71,90.32,TRADE
TAS1,2020/11/24 10:30:00,1088.25,90.32,TRADE
TAS1,2020/11/24 11:00:00,1067.71,84.04,TRADE
TAS1,2020/11/24 11:30:00,1065.39,84.52,TRADE
TAS1,2020/11/24 12:00:00,1066.08,90.32,TRADE
TAS1,2020/11/24 12:30:00,1046.42,83.66,TRADE
TAS1,2020/11/24 13:00:00,1034.69,50.35,TRADE
TAS1,2020/11/24 13:30:00,1038.53,244.78,TRADE
TAS1,2020/11/24 14:00:00,1043.23,90.32,TRADE
TAS1,2020/11/24 14:30:00,1057.92,90.32,TRADE
TAS1,2020/11/24 15:00:00,1060.12,90.32,TRADE
TAS1,2020/11/24 15:30:00,1081.11,90.32,TRADE
TAS1,2020/11/24 16:00:00,1102.78,90.32,TRADE
TAS1,2020/11/24 16:30:00,1089.4,47.89,TRADE
TAS1,2020/11/24 17:00:00,1146.64,54.07,TRADE
TAS1,2020/11/24 17:30:00,1153.64,53.79,TRADE
TAS1,2020/11/24 18:00:00,1143.57,57.92,TRADE
TAS1,2020/11/24 18:30:00,1141.5,60.09,TRADE
TAS1,2020/11/24 19:00:00,1141.96,62.85,TRADE
TAS1,2020/11/24 19:30:00,1152.28,50.34,TRADE
TAS1,2020/11/24 20:00:00,1144.88,51.31,TRADE
TAS1,2020/11/24 20:30:00,1124.69,61.07,TRADE
TAS1,2020/11/24 21:00:00,1092.93,53.81,TRADE
TAS1,2020/11/24 21:30:00,1085.3,53.31,TRADE
TAS1,2020/11/24 22:00:00,1065.35,50.57,TRADE
TAS1,2020/11/24 22:30:00,1042.18,63.36,TRADE
TAS1,2020/11/24 23:00:00,1027.27,54.55,TRADE
TAS1,2020/11/24 23:30:00,1022.62,61.91,TRADE
TAS1,2020/11/25 00:00:00,1008.39,69.44,TRADE
TAS1,2020/11/25 00:30:00,991.61,55.82,TRADE
TAS1,2020/11/25 01:00:00,977.78,50.88,TRADE
TAS1,2020/11/25 01:30:00,981.08,51.51,TRADE
TAS1,2020/11/25 02:00:00,982.18,50.60,TRADE
TAS1,2020/11/25 02:30:00,980.76,50.55,TRADE
TAS1,2020/11/25 03:00:00,971.88,60.50,TRADE
TAS1,2020/11/25 03:30:00,944.6,50.34,TRADE
TAS1,2020/11/25 04:00:00,958.1,56.55,TRADE
TAS1,2020/11/25 04:30:00,981.14,187.19,TRADE
TAS1,2020/11/25 05:00:00,1013.49,65.94,TRADE
TAS1,2020/11/25 05:30:00,1058.85,55.11,TRADE
TAS1,2020/11/25 06:00:00,1095.8,57.81,TRADE
TAS1,2020/11/25 06:30:00,1133.05,63.09,TRADE
TAS1,2020/11/25 07:00:00,1144.66,57.90,TRADE
TAS1,2020/11/25 07:30:00,1143.21,39.37,TRADE
TAS1,2020/11/25 08:00:00,1129.77,41.01,TRADE
TAS1,2020/11/25 08:30:00,1103.98,50.82,TRADE
TAS1,2020/11/25 09:00:00,1070.24,50.38,TRADE
TAS1,2020/11/25 09:30:00,1063.94,39.34,TRADE
TAS1,2020/11/25 10:00:00,1072.38,34.73,TRADE
TAS1,2020/11/25 10:30:00,1060.32,39.56,TRADE
TAS1,2020/11/25 11:00:00,1045.28,36.09,TRADE
TAS1,2020/11/25 11:30:00,1043.57,46.12,TRADE
TAS1,2020/11/25 12:00:00,1021.09,121.86,TRADE
TAS1,2020/11/25 12:30:00,1025.43,108.47,TRADE
TAS1,2020/11/25 13:00:00,1003.18,50.34,TRADE
TAS1,2020/11/25 13:30:00,1032.56,50.34,TRADE
TAS1,2020/11/25 14:00:00,1031.01,50.34,TRADE
TAS1,2020/11/25 14:30:00,1023.9,166.62,TRADE
TAS1,2020/11/25 15:00:00,1030.93,40.81,TRADE
TAS1,2020/11/25 15:30:00,1058.68,59.55,TRADE
TAS1,2020/11/25 16:00:00,1081.47,53,TRADE
TAS1,2020/11/25 16:30:00,1130.16,51.20,TRADE
TAS1,2020/11/25 17:00:00,1168.42,38.84,TRADE
TAS1,2020/11/25 17:30:00,1182.63,18.32,TRADE
TAS1,2020/11/25 18:00:00,1170.11,12.98,TRADE
TAS1,2020/11/25 18:30:00,1167.5,12.98,TRADE
TAS1,2020/11/25 19:00:00,1156.45,12.98,TRADE
TAS1,2020/11/25 19:30:00,1175.67,13.32,TRADE
TAS1,2020/11/25 20:00:00,1161.78,12.98,TRADE
TAS1,2020/11/25 20:30:00,1136.17,48.63,TRADE
TAS1,2020/11/25 21:00:00,1104.07,50.48,TRADE
TAS1,2020/11/25 21:30:00,1077.56,122.37,TRADE
TAS1,2020/11/25 22:00:00,1035.86,44.38,TRADE
TAS1,2020/11/25 22:30:00,1011.2,52.98,TRADE
TAS1,2020/11/25 23:00:00,984.2,50.57,TRADE
TAS1,2020/11/25 23:30:00,978.13,70.21,TRADE
TAS1,2020/11/26 00:00:00,980.84,110.69,TRADE
TAS1,2020/11/26 00:30:00,962.11,59.94,TRADE
TAS1,2020/11/26 01:00:00,935.55,50.34,TRADE
TAS1,2020/11/26 01:30:00,927.51,50.34,TRADE
TAS1,2020/11/26 02:00:00,914.04,50.34,TRADE
TAS1,2020/11/26 02:30:00,882.91,41.34,TRADE
TAS1,2020/11/26 03:00:00,898.86,37.85,TRADE
TAS1,2020/11/26 03:30:00,903.11,53.50,TRADE
TAS1,2020/11/26 04:00:00,906.97,56.48,TRADE
TAS1,2020/11/26 04:30:00,946.56,55.82,TRADE
TAS1,2020/11/26 05:00:00,972.17,42.20,TRADE
TAS1,2020/11/26 05:30:00,1022.92,45.78,TRADE
TAS1,2020/11/26 06:00:00,1067.99,55.29,TRADE
TAS1,2020/11/26 06:30:00,1105.29,55.36,TRADE
TAS1,2020/11/26 07:00:00,1098.8,61.97,TRADE
TAS1,2020/11/26 07:30:00,1069,50.12,TRADE
TAS1,2020/11/26 08:00:00,1047.06,41.28,TRADE
TAS1,2020/11/26 08:30:00,1025.72,51.69,TRADE
TAS1,2020/11/26 09:00:00,981.27,43.33,TRADE
TAS1,2020/11/26 09:30:00,958.02,42.57,TRADE
TAS1,2020/11/26 10:00:00,960.91,49.65,TRADE
TAS1,2020/11/26 10:30:00,948.22,45.32,TRADE
TAS1,2020/11/26 11:00:00,944.8,41.32,TRADE
TAS1,2020/11/26 11:30:00,962.41,38,TRADE
TAS1,2020/11/26 12:00:00,955.42,48.64,TRADE
TAS1,2020/11/26 12:30:00,945.08,54.23,TRADE
TAS1,2020/11/26 13:00:00,954.72,62.29,TRADE
TAS1,2020/11/26 13:30:00,948.46,40.34,TRADE
TAS1,2020/11/26 14:00:00,957.68,41.41,TRADE
TAS1,2020/11/26 14:30:00,991.9,33.43,TRADE
TAS1,2020/11/26 15:00:00,986.67,28.20,TRADE
TAS1,2020/11/26 15:30:00,997.88,43.81,TRADE
TAS1,2020/11/26 16:00:00,1033.59,36.74,TRADE
TAS1,2020/11/26 16:30:00,1060.84,20.33,TRADE
TAS1,2020/11/26 17:00:00,1084.2,12.96,TRADE
TAS1,2020/11/26 17:30:00,1124.75,31.49,TRADE
TAS1,2020/11/26 18:00:00,1147.71,52.56,TRADE
TAS1,2020/11/26 18:30:00,1158.32,57.03,TRADE
TAS1,2020/11/26 19:00:00,1160.65,19.01,TRADE
TAS1,2020/11/26 19:30:00,1162.26,12.98,TRADE
TAS1,2020/11/26 20:00:00,1174.7,16.54,TRADE
TAS1,2020/11/26 20:30:00,1167.27,50.01,TRADE
TAS1,2020/11/26 21:00:00,1131.89,48.14,TRADE
TAS1,2020/11/26 21:30:00,1095.56,52.25,TRADE
TAS1,2020/11/26 22:00:00,1054.82,59.19,TRADE
TAS1,2020/11/26 22:30:00,1028.2,52.87,TRADE
TAS1,2020/11/26 23:00:00,937.84,44.58,TRADE
TAS1,2020/11/26 23:30:00,956.58,52.12,TRADE
TAS1,2020/11/27 00:00:00,992.15,54.06,TRADE
TAS1,2020/11/27 00:30:00,987.54,53.60,TRADE
TAS1,2020/11/27 01:00:00,993.36,44.54,TRADE
TAS1,2020/11/27 01:30:00,990.58,48.56,TRADE
TAS1,2020/11/27 02:00:00,992.86,83.92,TRADE
TAS1,2020/11/27 02:30:00,987.75,78.82,TRADE
TAS1,2020/11/27 03:00:00,967.1,41.66,TRADE
TAS1,2020/11/27 03:30:00,955.97,47.44,TRADE
TAS1,2020/11/27 04:00:00,946.5,43.18,TRADE
TAS1,2020/11/27 04:30:00,959.6,55.41,TRADE
TAS1,2020/11/27 05:00:00,958.32,48.85,TRADE
TAS1,2020/11/27 05:30:00,999.23,55.41,TRADE
TAS1,2020/11/27 06:00:00,1050.44,44.06,TRADE
TAS1,2020/11/27 06:30:00,1094.16,40.24,TRADE
TAS1,2020/11/27 07:00:00,1108.76,45.24,TRADE
TAS1,2020/11/27 07:30:00,1076.28,40.97,TRADE
TAS1,2020/11/27 08:00:00,1051.29,47.71,TRADE
TAS1,2020/11/27 08:30:00,1028.3,48.48,TRADE
TAS1,2020/11/27 09:00:00,1006.31,40.24,TRADE
TAS1,2020/11/27 09:30:00,985.33,40,TRADE
TAS1,2020/11/27 10:00:00,973.32,37.04,TRADE
TAS1,2020/11/27 10:30:00,957.61,32.47,TRADE
TAS1,2020/11/27 11:00:00,956.7,38.77,TRADE
TAS1,2020/11/27 11:30:00,936.05,37.33,TRADE
TAS1,2020/11/27 12:00:00,860.52,35.76,TRADE
TAS1,2020/11/27 12:30:00,924.09,39.50,TRADE
TAS1,2020/11/27 13:00:00,943.36,39.74,TRADE
TAS1,2020/11/27 13:30:00,948.92,41.71,TRADE
TAS1,2020/11/27 14:00:00,972.47,47.25,TRADE
TAS1,2020/11/27 14:30:00,995.12,48.43,TRADE
TAS1,2020/11/27 15:00:00,996.71,64.13,TRADE
TAS1,2020/11/27 15:30:00,1021.92,43.52,TRADE
TAS1,2020/11/27 16:00:00,1076.39,119.14,TRADE
TAS1,2020/11/27 16:30:00,1101.36,45.12,TRADE
TAS1,2020/11/27 17:00:00,1140.91,10.69,TRADE
TAS1,2020/11/27 17:30:00,1158.27,12.98,TRADE
TAS1,2020/11/27 18:00:00,1176.92,12.98,TRADE
TAS1,2020/11/27 18:30:00,1181.09,12.98,TRADE
TAS1,2020/11/27 19:00:00,1175.94,12.98,TRADE
TAS1,2020/11/27 19:30:00,1181.87,12.98,TRADE
TAS1,2020/11/27 20:00:00,1193.77,25.82,TRADE
TAS1,2020/11/27 20:30:00,1184.29,12.98,TRADE
TAS1,2020/11/27 21:00:00,1152.49,12.98,TRADE
TAS1,2020/11/27 21:30:00,1135.4,16.18,TRADE
TAS1,2020/11/27 22:00:00,1122.17,47.19,TRADE
TAS1,2020/11/27 22:30:00,1107.2,46.07,TRADE
TAS1,2020/11/27 23:00:00,1075.68,25.22,TRADE
TAS1,2020/11/27 23:30:00,1056.34,34.80,TRADE
TAS1,2020/11/28 00:00:00,1006.56,41.24,TRADE
TAS1,2020/11/28 00:30:00,1006.21,45.87,TRADE
TAS1,2020/11/28 01:00:00,973.57,50.72,TRADE
TAS1,2020/11/28 01:30:00,988.51,42.12,TRADE
TAS1,2020/11/28 02:00:00,1004.12,40.94,TRADE
TAS1,2020/11/28 02:30:00,1001.99,44.02,TRADE
TAS1,2020/11/28 03:00:00,996.06,42.11,TRADE
TAS1,2020/11/28 03:30:00,989.82,42.13,TRADE
TAS1,2020/11/28 04:00:00,984.06,42.80,TRADE
TAS1,2020/11/28 04:30:00,987.2,72.75,TRADE
TAS1,2020/11/28 05:00:00,997.77,70.29,TRADE
TAS1,2020/11/28 05:30:00,1006.3,59.09,TRADE
TAS1,2020/11/28 06:00:00,1021.69,50.80,TRADE
TAS1,2020/11/28 06:30:00,1061.34,40.24,TRADE
TAS1,2020/11/28 07:00:00,1077.04,40.77,TRADE
TAS1,2020/11/28 07:30:00,1096.93,44.61,TRADE
TAS1,2020/11/28 08:00:00,1102.01,41.70,TRADE
TAS1,2020/11/28 08:30:00,1110.35,59.59,TRADE
TAS1,2020/11/28 09:00:00,1078.45,64.50,TRADE
TAS1,2020/11/28 09:30:00,1069.37,63.26,TRADE
TAS1,2020/11/28 10:00:00,1055.11,62.76,TRADE
TAS1,2020/11/28 10:30:00,1037.81,51.31,TRADE
TAS1,2020/11/28 11:00:00,1043.2,40.60,TRADE
TAS1,2020/11/28 11:30:00,964.74,37.87,TRADE
TAS1,2020/11/28 12:00:00,1038.67,46.61,TRADE
TAS1,2020/11/28 12:30:00,1057.03,56.63,TRADE
TAS1,2020/11/28 13:00:00,1045.67,32.20,TRADE
TAS1,2020/11/28 13:30:00,1063.94,62.13,TRADE
TAS1,2020/11/28 14:00:00,1072.4,76.10,TRADE
TAS1,2020/11/28 14:30:00,1086.97,95.37,TRADE
TAS1,2020/11/28 15:00:00,1093.59,109.15,TRADE
