REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2020/12/01 00:30:00,867.63,38.34,TRADE
TAS1,2020/12/01 01:00:00,868.69,38.14,TRADE
TAS1,2020/12/01 01:30:00,864.06,33.72,TRADE
TAS1,2020/12/01 02:00:00,852.23,32.32,TRADE
TAS1,2020/12/01 02:30:00,863,34.25,TRADE
TAS1,2020/12/01 03:00:00,854.32,25.58,TRADE
TAS1,2020/12/01 03:30:00,845.9,33.98,TRADE
TAS1,2020/12/01 04:00:00,880.57,36.15,TRADE
TAS1,2020/12/01 04:30:00,887.27,37.42,TRADE
TAS1,2020/12/01 05:00:00,914.42,42.01,TRADE
TAS1,2020/12/01 05:30:00,976.83,49.86,TRADE
TAS1,2020/12/01 06:00:00,1021.02,36.51,TRADE
TAS1,2020/12/01 06:30:00,1069.4,23.87,TRADE
TAS1,2020/12/01 07:00:00,1118.6,42.84,TRADE
TAS1,2020/12/01 07:30:00,1115.69,96.86,TRADE
TAS1,2020/12/01 08:00:00,1116.93,157.03,TRADE
TAS1,2020/12/01 08:30:00,1092.02,80.33,TRADE
TAS1,2020/12/01 09:00:00,1070.53,80.32,TRADE
TAS1,2020/12/01 09:30:00,1078.56,80.29,TRADE
TAS1,2020/12/01 10:00:00,1046.89,37.63,TRADE
TAS1,2020/12/01 10:30:00,1013.94,63.08,TRADE
TAS1,2020/12/01 11:00:00,962.73,52.67,TRADE
TAS1,2020/12/01 11:30:00,964.03,38.63,TRADE
TAS1,2020/12/01 12:00:00,966.33,19.82,TRADE
TAS1,2020/12/01 12:30:00,974.94,30.63,TRADE
TAS1,2020/12/01 13:00:00,999.47,21.72,TRADE
TAS1,2020/12/01 13:30:00,987.62,19.13,TRADE
TAS1,2020/12/01 14:00:00,991.7,-13.62,TRADE
TAS1,2020/12/01 14:30:00,983.68,8.44,TRADE
TAS1,2020/12/01 15:00:00,975.64,5.30,TRADE
TAS1,2020/12/01 15:30:00,964.57,-15.32,TRADE
TAS1,2020/12/01 16:00:00,946.87,-8.66,TRADE
TAS1,2020/12/01 16:30:00,999.66,27.13,TRADE
TAS1,2020/12/01 17:00:00,1006.48,71.68,TRADE
TAS1,2020/12/01 17:30:00,1016.4,47.32,TRADE
TAS1,2020/12/01 18:00:00,1041.84,37.19,TRADE
TAS1,2020/12/01 18:30:00,1032.26,39.83,TRADE
TAS1,2020/12/01 19:00:00,1030.93,37.10,TRADE
TAS1,2020/12/01 19:30:00,999.39,26.62,TRADE
TAS1,2020/12/01 20:00:00,1052.21,39.38,TRADE
TAS1,2020/12/01 20:30:00,1063.91,37.76,TRADE
TAS1,2020/12/01 21:00:00,992.78,36.66,TRADE
TAS1,2020/12/01 21:30:00,965.06,41.12,TRADE
TAS1,2020/12/01 22:00:00,941.94,31.70,TRADE
TAS1,2020/12/01 22:30:00,973.59,116.78,TRADE
TAS1,2020/12/01 23:00:00,874.02,17.59,TRADE
TAS1,2020/12/01 23:30:00,868.19,32.44,TRADE
TAS1,2020/12/02 00:00:00,851.82,37.91,TRADE
TAS1,2020/12/02 00:30:00,839.14,20,TRADE
TAS1,2020/12/02 01:00:00,824.82,14.39,TRADE
TAS1,2020/12/02 01:30:00,865.23,38.95,TRADE
TAS1,2020/12/02 02:00:00,863.52,21.50,TRADE
TAS1,2020/12/02 02:30:00,840.72,15.93,TRADE
TAS1,2020/12/02 03:00:00,892.23,42.63,TRADE
TAS1,2020/12/02 03:30:00,855.28,21.89,TRADE
TAS1,2020/12/02 04:00:00,848.52,33.39,TRADE
TAS1,2020/12/02 04:30:00,881.94,41.69,TRADE
TAS1,2020/12/02 05:00:00,913.41,35.49,TRADE
TAS1,2020/12/02 05:30:00,992.47,45.15,TRADE
TAS1,2020/12/02 06:00:00,1047.62,50.10,TRADE
TAS1,2020/12/02 06:30:00,1094.38,50.20,TRADE
TAS1,2020/12/02 07:00:00,1110.71,45.73,TRADE
TAS1,2020/12/02 07:30:00,1077.1,32.64,TRADE
TAS1,2020/12/02 08:00:00,1024.93,27.74,TRADE
TAS1,2020/12/02 08:30:00,960.52,110.38,TRADE
TAS1,2020/12/02 09:00:00,961.22,46.70,TRADE
TAS1,2020/12/02 09:30:00,941.76,35.47,TRADE
TAS1,2020/12/02 10:00:00,890.01,36.11,TRADE
TAS1,2020/12/02 10:30:00,895.07,35.54,TRADE
TAS1,2020/12/02 11:00:00,895.96,36.47,TRADE
TAS1,2020/12/02 11:30:00,891.03,38.02,TRADE
TAS1,2020/12/02 12:00:00,889.3,37.03,TRADE
TAS1,2020/12/02 12:30:00,895.23,37.29,TRADE
TAS1,2020/12/02 13:00:00,894.56,37.32,TRADE
TAS1,2020/12/02 13:30:00,898.73,38.25,TRADE
TAS1,2020/12/02 14:00:00,896.11,35.76,TRADE
TAS1,2020/12/02 14:30:00,917.26,35.68,TRADE
TAS1,2020/12/02 15:00:00,925.75,52.93,TRADE
TAS1,2020/12/02 15:30:00,939.31,37.64,TRADE
TAS1,2020/12/02 16:00:00,955.72,27.02,TRADE
TAS1,2020/12/02 16:30:00,1020.68,29.40,TRADE
TAS1,2020/12/02 17:00:00,1085.09,16.90,TRADE
TAS1,2020/12/02 17:30:00,1092.74,11.86,TRADE
TAS1,2020/12/02 18:00:00,1117.33,11.86,TRADE
TAS1,2020/12/02 18:30:00,1138.48,35.11,TRADE
TAS1,2020/12/02 19:00:00,1127.48,40.36,TRADE
TAS1,2020/12/02 19:30:00,1151.77,40.98,TRADE
TAS1,2020/12/02 20:00:00,1138.04,42.31,TRADE
TAS1,2020/12/02 20:30:00,1152.7,50.03,TRADE
TAS1,2020/12/02 21:00:00,1159.97,43.86,TRADE
TAS1,2020/12/02 21:30:00,1122.52,40.92,TRADE
TAS1,2020/12/02 22:00:00,1075.42,47.39,TRADE
TAS1,2020/12/02 22:30:00,1061.5,48.74,TRADE
TAS1,2020/12/02 23:00:00,1044.19,42.41,TRADE
TAS1,2020/12/02 23:30:00,1016.86,40.57,TRADE
TAS1,2020/12/03 00:00:00,1014.04,41.54,TRADE
TAS1,2020/12/03 00:30:00,991.77,41.98,TRADE
TAS1,2020/12/03 01:00:00,964.3,52.73,TRADE
TAS1,2020/12/03 01:30:00,975.23,47.28,TRADE
TAS1,2020/12/03 02:00:00,968.6,41.71,TRADE
TAS1,2020/12/03 02:30:00,960.24,38.29,TRADE
TAS1,2020/12/03 03:00:00,911.71,30.44,TRADE
TAS1,2020/12/03 03:30:00,911.27,37.62,TRADE
TAS1,2020/12/03 04:00:00,915.76,41.32,TRADE
TAS1,2020/12/03 04:30:00,953.85,44.99,TRADE
TAS1,2020/12/03 05:00:00,1049.47,52.19,TRADE
TAS1,2020/12/03 05:30:00,1123.82,46.91,TRADE
TAS1,2020/12/03 06:00:00,1191.55,58.72,TRADE
TAS1,2020/12/03 06:30:00,1238.64,58.44,TRADE
TAS1,2020/12/03 07:00:00,1232.19,56.77,TRADE
TAS1,2020/12/03 07:30:00,1185.57,107.70,TRADE
TAS1,2020/12/03 08:00:00,1132.25,43.82,TRADE
TAS1,2020/12/03 08:30:00,1138.68,68.01,TRADE
TAS1,2020/12/03 09:00:00,1124.55,49.28,TRADE
TAS1,2020/12/03 09:30:00,1099.89,66.31,TRADE
TAS1,2020/12/03 10:00:00,1074.51,35.98,TRADE
TAS1,2020/12/03 10:30:00,1065.86,35.34,TRADE
TAS1,2020/12/03 11:00:00,1063.43,44.42,TRADE
TAS1,2020/12/03 11:30:00,1062.09,68.14,TRADE
TAS1,2020/12/03 12:00:00,1047.33,66.97,TRADE
TAS1,2020/12/03 12:30:00,1046.34,38.02,TRADE
TAS1,2020/12/03 13:00:00,1021.41,37.88,TRADE
TAS1,2020/12/03 13:30:00,1011.15,92.75,TRADE
TAS1,2020/12/03 14:00:00,1043.87,83.65,TRADE
TAS1,2020/12/03 14:30:00,999.35,36.28,TRADE
TAS1,2020/12/03 15:00:00,997.31,36.38,TRADE
TAS1,2020/12/03 15:30:00,1023.18,36.01,TRADE
TAS1,2020/12/03 16:00:00,1106.59,37.66,TRADE
TAS1,2020/12/03 16:30:00,1107.15,36.36,TRADE
TAS1,2020/12/03 17:00:00,1170.54,39.61,TRADE
TAS1,2020/12/03 17:30:00,1180.97,37.94,TRADE
TAS1,2020/12/03 18:00:00,1210.12,30.08,TRADE
TAS1,2020/12/03 18:30:00,1179.49,12.58,TRADE
TAS1,2020/12/03 19:00:00,1163.35,5.53,TRADE
TAS1,2020/12/03 19:30:00,1183.68,-9.75,TRADE
TAS1,2020/12/03 20:00:00,1164.89,16.55,TRADE
TAS1,2020/12/03 20:30:00,1181.6,52.53,TRADE
TAS1,2020/12/03 21:00:00,1171.45,27.15,TRADE
TAS1,2020/12/03 21:30:00,1138.16,39.01,TRADE
TAS1,2020/12/03 22:00:00,1099.47,43.66,TRADE
TAS1,2020/12/03 22:30:00,1066.95,36.89,TRADE
TAS1,2020/12/03 23:00:00,1050.65,46.22,TRADE
TAS1,2020/12/03 23:30:00,1028.35,44.89,TRADE
TAS1,2020/12/04 00:00:00,999.17,44.34,TRADE
TAS1,2020/12/04 00:30:00,969.52,60.91,TRADE
TAS1,2020/12/04 01:00:00,962.52,56.96,TRADE
TAS1,2020/12/04 01:30:00,955.17,42.31,TRADE
TAS1,2020/12/04 02:00:00,955.39,54.33,TRADE
TAS1,2020/12/04 02:30:00,954.96,46.67,TRADE
TAS1,2020/12/04 03:00:00,945.76,52.02,TRADE
TAS1,2020/12/04 03:30:00,945.75,45.39,TRADE
TAS1,2020/12/04 04:00:00,968.66,43.91,TRADE
TAS1,2020/12/04 04:30:00,974.27,42.97,TRADE
TAS1,2020/12/04 05:00:00,996.28,35.87,TRADE
TAS1,2020/12/04 05:30:00,1026.06,42.43,TRADE
TAS1,2020/12/04 06:00:00,1062.08,38.85,TRADE
TAS1,2020/12/04 06:30:00,1090.84,36.58,TRADE
TAS1,2020/12/04 07:00:00,1114.46,47.46,TRADE
TAS1,2020/12/04 07:30:00,1087.73,52.87,TRADE
TAS1,2020/12/04 08:00:00,1089.97,46.14,TRADE
TAS1,2020/12/04 08:30:00,1067.79,49.90,TRADE
TAS1,2020/12/04 09:00:00,1035.48,50.70,TRADE
TAS1,2020/12/04 09:30:00,1011.29,50.34,TRADE
TAS1,2020/12/04 10:00:00,967.6,48.77,TRADE
TAS1,2020/12/04 10:30:00,987.04,50.34,TRADE
TAS1,2020/12/04 11:00:00,971.94,50.34,TRADE
TAS1,2020/12/04 11:30:00,974.98,33.56,TRADE
TAS1,2020/12/04 12:00:00,956.61,31.72,TRADE
TAS1,2020/12/04 12:30:00,968.93,33.38,TRADE
TAS1,2020/12/04 13:00:00,950.08,30.17,TRADE
TAS1,2020/12/04 13:30:00,954.55,23.28,TRADE
TAS1,2020/12/04 14:00:00,946.53,23.58,TRADE
TAS1,2020/12/04 14:30:00,950.1,22.74,TRADE
TAS1,2020/12/04 15:00:00,956.71,47.88,TRADE
TAS1,2020/12/04 15:30:00,977.06,41.17,TRADE
TAS1,2020/12/04 16:00:00,997.07,49.46,TRADE
TAS1,2020/12/04 16:30:00,1016.23,7.81,TRADE
TAS1,2020/12/04 17:00:00,1049.52,37.37,TRADE
TAS1,2020/12/04 17:30:00,1095.88,27.61,TRADE
TAS1,2020/12/04 18:00:00,1106.95,11.86,TRADE
TAS1,2020/12/04 18:30:00,1123.15,11.86,TRADE
TAS1,2020/12/04 19:00:00,1149.41,11.87,TRADE
TAS1,2020/12/04 19:30:00,1158.65,11.87,TRADE
TAS1,2020/12/04 20:00:00,1179.68,11.88,TRADE
TAS1,2020/12/04 20:30:00,1170.65,50.51,TRADE
TAS1,2020/12/04 21:00:00,1129.96,49.01,TRADE
TAS1,2020/12/04 21:30:00,1120.62,38.75,TRADE
TAS1,2020/12/04 22:00:00,1096.96,37.54,TRADE
TAS1,2020/12/04 22:30:00,1062.65,41.81,TRADE
TAS1,2020/12/04 23:00:00,1032.88,25.07,TRADE
TAS1,2020/12/04 23:30:00,1001.5,112.10,TRADE
TAS1,2020/12/05 00:00:00,990.72,38.75,TRADE
TAS1,2020/12/05 00:30:00,988.67,29.82,TRADE
TAS1,2020/12/05 01:00:00,973.26,33.35,TRADE
TAS1,2020/12/05 01:30:00,975.18,27.27,TRADE
TAS1,2020/12/05 02:00:00,979.47,30.41,TRADE
TAS1,2020/12/05 02:30:00,960.04,20.80,TRADE
TAS1,2020/12/05 03:00:00,927.99,11.84,TRADE
TAS1,2020/12/05 03:30:00,921.25,11.83,TRADE
TAS1,2020/12/05 04:00:00,923.44,11.84,TRADE
TAS1,2020/12/05 04:30:00,939.65,9.57,TRADE
TAS1,2020/12/05 05:00:00,941.24,11.13,TRADE
TAS1,2020/12/05 05:30:00,935.8,13.93,TRADE
TAS1,2020/12/05 06:00:00,944.84,25.65,TRADE
TAS1,2020/12/05 06:30:00,964.15,34.76,TRADE
TAS1,2020/12/05 07:00:00,976.84,34.73,TRADE
TAS1,2020/12/05 07:30:00,988.09,34.90,TRADE
TAS1,2020/12/05 08:00:00,984.7,35.19,TRADE
TAS1,2020/12/05 08:30:00,981.98,16.06,TRADE
TAS1,2020/12/05 09:00:00,982.02,4.60,TRADE
TAS1,2020/12/05 09:30:00,982.83,5.51,TRADE
TAS1,2020/12/05 10:00:00,981.46,0.74,TRADE
TAS1,2020/12/05 10:30:00,980.62,3.61,TRADE
TAS1,2020/12/05 11:00:00,935.21,22.78,TRADE
TAS1,2020/12/05 11:30:00,956.71,-11.20,TRADE
TAS1,2020/12/05 12:00:00,930.79,1.45,TRADE
TAS1,2020/12/05 12:30:00,933.12,-14.13,TRADE
TAS1,2020/12/05 13:00:00,925.31,9.39,TRADE
TAS1,2020/12/05 13:30:00,927.3,1.45,TRADE
TAS1,2020/12/05 14:00:00,938.27,-5.40,TRADE
TAS1,2020/12/05 14:30:00,975.27,-1.79,TRADE
TAS1,2020/12/05 15:00:00,999.63,-1.81,TRADE
TAS1,2020/12/05 15:30:00,1035.5,16.80,TRADE
TAS1,2020/12/05 16:00:00,1015.44,0.72,TRADE
TAS1,2020/12/05 16:30:00,1083.13,27.71,TRADE
TAS1,2020/12/05 17:00:00,1128.05,37.63,TRADE
TAS1,2020/12/05 17:30:00,1136.34,14.03,TRADE
TAS1,2020/12/05 18:00:00,1098.64,-22.19,TRADE
TAS1,2020/12/05 18:30:00,1073.29,-7.50,TRADE
TAS1,2020/12/05 19:00:00,1043.97,-2.98,TRADE
TAS1,2020/12/05 19:30:00,1015.17,6.07,TRADE
TAS1,2020/12/05 20:00:00,1019.92,28.09,TRADE
TAS1,2020/12/05 20:30:00,998.98,40.34,TRADE
TAS1,2020/12/05 21:00:00,994.13,-1.51,TRADE
TAS1,2020/12/05 21:30:00,989.81,9.53,TRADE
TAS1,2020/12/05 22:00:00,966.91,-12.40,TRADE
TAS1,2020/12/05 22:30:00,944.77,-8.83,TRADE
TAS1,2020/12/05 23:00:00,918.57,-25.93,TRADE
TAS1,2020/12/05 23:30:00,879.31,-7.38,TRADE
TAS1,2020/12/06 00:00:00,881.43,4.16,TRADE
TAS1,2020/12/06 00:30:00,876.81,-5.50,TRADE
TAS1,2020/12/06 01:00:00,867.6,-5.21,TRADE
TAS1,2020/12/06 01:30:00,876.4,-38.49,TRADE
TAS1,2020/12/06 02:00:00,884.21,-49.39,TRADE
TAS1,2020/12/06 02:30:00,880.88,-41.64,TRADE
TAS1,2020/12/06 03:00:00,867.33,-44.09,TRADE
TAS1,2020/12/06 03:30:00,875.9,-40.63,TRADE
TAS1,2020/12/06 04:00:00,860.98,-39.86,TRADE
TAS1,2020/12/06 04:30:00,884.4,-39.81,TRADE
TAS1,2020/12/06 05:00:00,888.88,-41,TRADE
TAS1,2020/12/06 05:30:00,887.25,-38.68,TRADE
TAS1,2020/12/06 06:00:00,907.61,-40.82,TRADE
TAS1,2020/12/06 06:30:00,917.35,-40.43,TRADE
TAS1,2020/12/06 07:00:00,924.96,-31.23,TRADE
TAS1,2020/12/06 07:30:00,947.2,-29.24,TRADE
TAS1,2020/12/06 08:00:00,971.36,-32.91,TRADE
TAS1,2020/12/06 08:30:00,976.69,-13.09,TRADE
TAS1,2020/12/06 09:00:00,978.15,-39.58,TRADE
TAS1,2020/12/06 09:30:00,963.96,-27.69,TRADE
TAS1,2020/12/06 10:00:00,950.63,-38.81,TRADE
TAS1,2020/12/06 10:30:00,954.24,-48.81,TRADE
TAS1,2020/12/06 11:00:00,945.78,-44.33,TRADE
TAS1,2020/12/06 11:30:00,923.2,-47.34,TRADE
TAS1,2020/12/06 12:00:00,896.46,-70.53,TRADE
TAS1,2020/12/06 12:30:00,910.55,-47.29,TRADE
TAS1,2020/12/06 13:00:00,883.66,-49.48,TRADE
TAS1,2020/12/06 13:30:00,900.33,-30.46,TRADE
TAS1,2020/12/06 14:00:00,889.99,-43.51,TRADE
TAS1,2020/12/06 14:30:00,934.17,-41.92,TRADE
TAS1,2020/12/06 15:00:00,942.41,-39.81,TRADE
TAS1,2020/12/06 15:30:00,931.44,-41.12,TRADE
TAS1,2020/12/06 16:00:00,957.58,-36.65,TRADE
TAS1,2020/12/06 16:30:00,992.52,-29.73,TRADE
TAS1,2020/12/06 17:00:00,1022.14,-28.59,TRADE
TAS1,2020/12/06 17:30:00,1045.67,-27.64,TRADE
TAS1,2020/12/06 18:00:00,1070.06,-11.80,TRADE
TAS1,2020/12/06 18:30:00,1069.12,-21.97,TRADE
TAS1,2020/12/06 19:00:00,1069.63,-34.42,TRADE
TAS1,2020/12/06 19:30:00,1075.3,-25.74,TRADE
TAS1,2020/12/06 20:00:00,1082.84,-12.18,TRADE
TAS1,2020/12/06 20:30:00,1080.43,-13.73,TRADE
TAS1,2020/12/06 21:00:00,1051.85,-19.64,TRADE
TAS1,2020/12/06 21:30:00,1014.78,-45.86,TRADE
TAS1,2020/12/06 22:00:00,984.31,-41.40,TRADE
TAS1,2020/12/06 22:30:00,961.43,-63.65,TRADE
TAS1,2020/12/06 23:00:00,929.64,-50.88,TRADE
TAS1,2020/12/06 23:30:00,907.92,-26.03,TRADE
TAS1,2020/12/07 00:00:00,882.89,-33.92,TRADE
TAS1,2020/12/07 00:30:00,872.17,-52.52,TRADE
TAS1,2020/12/07 01:00:00,881.36,-62.41,TRADE
TAS1,2020/12/07 01:30:00,871.72,-56.99,TRADE
TAS1,2020/12/07 02:00:00,875.81,-59.20,TRADE
TAS1,2020/12/07 02:30:00,877.95,-56.15,TRADE
TAS1,2020/12/07 03:00:00,867.1,-52.63,TRADE
TAS1,2020/12/07 03:30:00,885.1,-52.49,TRADE
TAS1,2020/12/07 04:00:00,900.52,-42.87,TRADE
TAS1,2020/12/07 04:30:00,928.06,-29.68,TRADE
TAS1,2020/12/07 05:00:00,950.67,-55.31,TRADE
TAS1,2020/12/07 05:30:00,1018.36,2.90,TRADE
TAS1,2020/12/07 06:00:00,1077.15,10.56,TRADE
TAS1,2020/12/07 06:30:00,1137.86,10.35,TRADE
TAS1,2020/12/07 07:00:00,1172.63,18.34,TRADE
TAS1,2020/12/07 07:30:00,1160.94,5.53,TRADE
TAS1,2020/12/07 08:00:00,1143.88,3.07,TRADE
TAS1,2020/12/07 08:30:00,1090.2,9.80,TRADE
TAS1,2020/12/07 09:00:00,1096.64,4.57,TRADE
TAS1,2020/12/07 09:30:00,1052.87,22.77,TRADE
TAS1,2020/12/07 10:00:00,1041.09,46.77,TRADE
TAS1,2020/12/07 10:30:00,1054.55,11.47,TRADE
TAS1,2020/12/07 11:00:00,1041.77,-17.05,TRADE
TAS1,2020/12/07 11:30:00,1026.7,-22.42,TRADE
TAS1,2020/12/07 12:00:00,1005.02,6.30,TRADE
TAS1,2020/12/07 12:30:00,1003.04,-17.51,TRADE
TAS1,2020/12/07 13:00:00,1001.48,26.57,TRADE
TAS1,2020/12/07 13:30:00,1000.61,451.04,TRADE
TAS1,2020/12/07 14:00:00,979.11,5.81,TRADE
TAS1,2020/12/07 14:30:00,1026.66,11.47,TRADE
TAS1,2020/12/07 15:00:00,1022.85,-10.18,TRADE
TAS1,2020/12/07 15:30:00,1000.25,-16.59,TRADE
TAS1,2020/12/07 16:00:00,999.59,6.36,TRADE
TAS1,2020/12/07 16:30:00,1021.99,1.98,TRADE
TAS1,2020/12/07 17:00:00,1043.31,-6.51,TRADE
TAS1,2020/12/07 17:30:00,1055,7.85,TRADE
TAS1,2020/12/07 18:00:00,1075.72,-0.44,TRADE
TAS1,2020/12/07 18:30:00,1080.27,9.86,TRADE
TAS1,2020/12/07 19:00:00,1064.13,1.18,TRADE
TAS1,2020/12/07 19:30:00,1075.99,8.85,TRADE
TAS1,2020/12/07 20:00:00,1072.61,11.30,TRADE
TAS1,2020/12/07 20:30:00,1065.5,10.16,TRADE
TAS1,2020/12/07 21:00:00,1062.01,11.78,TRADE
TAS1,2020/12/07 21:30:00,1047.91,11.48,TRADE
TAS1,2020/12/07 22:00:00,994.98,11.49,TRADE
TAS1,2020/12/07 22:30:00,964.95,13.90,TRADE
TAS1,2020/12/07 23:00:00,906.17,8.16,TRADE
TAS1,2020/12/07 23:30:00,978.01,30.45,TRADE
TAS1,2020/12/08 00:00:00,936.06,39.40,TRADE
TAS1,2020/12/08 00:30:00,938.16,28.85,TRADE
TAS1,2020/12/08 01:00:00,926.32,17.13,TRADE
TAS1,2020/12/08 01:30:00,932.11,13.46,TRADE
TAS1,2020/12/08 02:00:00,944.13,17.47,TRADE
TAS1,2020/12/08 02:30:00,918.78,10.91,TRADE
TAS1,2020/12/08 03:00:00,927.52,10.38,TRADE
TAS1,2020/12/08 03:30:00,945.01,10.80,TRADE
TAS1,2020/12/08 04:00:00,934,28.45,TRADE
TAS1,2020/12/08 04:30:00,963.06,29.19,TRADE
TAS1,2020/12/08 05:00:00,1018.9,24.32,TRADE
TAS1,2020/12/08 05:30:00,1091.13,44.91,TRADE
TAS1,2020/12/08 06:00:00,1163.51,47.85,TRADE
TAS1,2020/12/08 06:30:00,1214.12,47.37,TRADE
TAS1,2020/12/08 07:00:00,1237.15,43.67,TRADE
TAS1,2020/12/08 07:30:00,1199.97,30.54,TRADE
TAS1,2020/12/08 08:00:00,1185.26,49.20,TRADE
TAS1,2020/12/08 08:30:00,1134.38,33.63,TRADE
TAS1,2020/12/08 09:00:00,1075.59,36.86,TRADE
TAS1,2020/12/08 09:30:00,1058.08,34.14,TRADE
TAS1,2020/12/08 10:00:00,1048.34,34.54,TRADE
TAS1,2020/12/08 10:30:00,1026.53,34.23,TRADE
TAS1,2020/12/08 11:00:00,1019.19,30.07,TRADE
TAS1,2020/12/08 11:30:00,994.94,13.77,TRADE
TAS1,2020/12/08 12:00:00,997.7,7.02,TRADE
TAS1,2020/12/08 12:30:00,1021.03,13.35,TRADE
TAS1,2020/12/08 13:00:00,1034.53,27.05,TRADE
TAS1,2020/12/08 13:30:00,1015.72,20.20,TRADE
TAS1,2020/12/08 14:00:00,957.84,13.46,TRADE
TAS1,2020/12/08 14:30:00,1045.89,15.22,TRADE
TAS1,2020/12/08 15:00:00,1067.42,23.51,TRADE
TAS1,2020/12/08 15:30:00,1097.59,29.15,TRADE
TAS1,2020/12/08 16:00:00,1130.81,28.17,TRADE
TAS1,2020/12/08 16:30:00,1126.89,17.10,TRADE
TAS1,2020/12/08 17:00:00,1140.99,28.97,TRADE
TAS1,2020/12/08 17:30:00,1147.98,31.47,TRADE
TAS1,2020/12/08 18:00:00,1152.55,35.84,TRADE
TAS1,2020/12/08 18:30:00,1143.5,32.77,TRADE
TAS1,2020/12/08 19:00:00,1140.59,27.32,TRADE
TAS1,2020/12/08 19:30:00,1133.23,18.84,TRADE
TAS1,2020/12/08 20:00:00,1136.38,23.19,TRADE
TAS1,2020/12/08 20:30:00,1138.72,28.79,TRADE
TAS1,2020/12/08 21:00:00,1118.11,27.57,TRADE
TAS1,2020/12/08 21:30:00,1087.88,31.84,TRADE
TAS1,2020/12/08 22:00:00,990.56,-11.51,TRADE
TAS1,2020/12/08 22:30:00,1012.5,11.80,TRADE
TAS1,2020/12/08 23:00:00,1012.53,11.80,TRADE
TAS1,2020/12/08 23:30:00,985.84,-2.32,TRADE
TAS1,2020/12/09 00:00:00,974.51,11.78,TRADE
TAS1,2020/12/09 00:30:00,969.82,11.78,TRADE
TAS1,2020/12/09 01:00:00,952.84,19.78,TRADE
TAS1,2020/12/09 01:30:00,944.89,34.74,TRADE
TAS1,2020/12/09 02:00:00,934.66,35.26,TRADE
TAS1,2020/12/09 02:30:00,925.43,34.88,TRADE
TAS1,2020/12/09 03:00:00,927.86,34.14,TRADE
TAS1,2020/12/09 03:30:00,933.16,33.72,TRADE
TAS1,2020/12/09 04:00:00,941.06,34.41,TRADE
TAS1,2020/12/09 04:30:00,978.03,37.30,TRADE
TAS1,2020/12/09 05:00:00,1011.65,39.24,TRADE
TAS1,2020/12/09 05:30:00,1050.94,43.84,TRADE
TAS1,2020/12/09 06:00:00,1102.23,40.35,TRADE
TAS1,2020/12/09 06:30:00,1114.2,40.34,TRADE
TAS1,2020/12/09 07:00:00,1124.4,37.59,TRADE
TAS1,2020/12/09 07:30:00,1099.21,40.34,TRADE
TAS1,2020/12/09 08:00:00,1114.26,29.82,TRADE
TAS1,2020/12/09 08:30:00,1108.28,33.66,TRADE
TAS1,2020/12/09 09:00:00,1096.23,32.08,TRADE
TAS1,2020/12/09 09:30:00,1072.5,6.18,TRADE
TAS1,2020/12/09 10:00:00,1016.86,30.21,TRADE
TAS1,2020/12/09 10:30:00,1007.43,30.81,TRADE
TAS1,2020/12/09 11:00:00,1037.46,21.73,TRADE
TAS1,2020/12/09 11:30:00,1031.82,11.56,TRADE
TAS1,2020/12/09 12:00:00,1012.15,12.43,TRADE
TAS1,2020/12/09 12:30:00,1010.16,20.75,TRADE
TAS1,2020/12/09 13:00:00,988.82,19.27,TRADE
TAS1,2020/12/09 13:30:00,991.17,13.87,TRADE
TAS1,2020/12/09 14:00:00,1001.57,25.52,TRADE
TAS1,2020/12/09 14:30:00,996.38,22.94,TRADE
TAS1,2020/12/09 15:00:00,969.85,28.57,TRADE
TAS1,2020/12/09 15:30:00,953.73,24.82,TRADE
TAS1,2020/12/09 16:00:00,969.93,8.73,TRADE
TAS1,2020/12/09 16:30:00,988.61,9.81,TRADE
TAS1,2020/12/09 17:00:00,1042.34,46.16,TRADE
TAS1,2020/12/09 17:30:00,1085.66,47.07,TRADE
TAS1,2020/12/09 18:00:00,1123.72,39.94,TRADE
TAS1,2020/12/09 18:30:00,1124.59,39.77,TRADE
TAS1,2020/12/09 19:00:00,1123.37,15.83,TRADE
TAS1,2020/12/09 19:30:00,1123.71,11.84,TRADE
TAS1,2020/12/09 20:00:00,1144.62,11.84,TRADE
TAS1,2020/12/09 20:30:00,1125.7,1.42,TRADE
TAS1,2020/12/09 21:00:00,1096.06,35.47,TRADE
TAS1,2020/12/09 21:30:00,1064.94,38.99,TRADE
TAS1,2020/12/09 22:00:00,1016.3,54.90,TRADE
TAS1,2020/12/09 22:30:00,973.71,37.36,TRADE
TAS1,2020/12/09 23:00:00,939.24,28.63,TRADE
TAS1,2020/12/09 23:30:00,940.89,38.66,TRADE
TAS1,2020/12/10 00:00:00,924.04,39.54,TRADE
TAS1,2020/12/10 00:30:00,914.38,32.33,TRADE
TAS1,2020/12/10 01:00:00,910.7,33.76,TRADE
TAS1,2020/12/10 01:30:00,906.08,30.43,TRADE
TAS1,2020/12/10 02:00:00,899.16,12.89,TRADE
TAS1,2020/12/10 02:30:00,899.05,3.55,TRADE
TAS1,2020/12/10 03:00:00,905.14,15.02,TRADE
TAS1,2020/12/10 03:30:00,903,17.50,TRADE
TAS1,2020/12/10 04:00:00,911.82,30.72,TRADE
TAS1,2020/12/10 04:30:00,925.81,34.65,TRADE
